# 26815e17-1d5c-4ef3-9420-b0fa03b8fae9
# 603fd3987364b09f9aacb70d1ed12c268e24dd56
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
8.5993944;0.0392685;8.7131702;1.4793808;-0.0018490;8.0000000;0.0000000
8.7993803;0.0575614;8.9123178;1.4790152;-0.0018074;8.0000000;0.0000000
8.9993662;0.0759262;9.1114585;1.4786579;-0.0017658;8.0000000;0.0000000
9.1993521;0.0943615;9.3105931;1.4783089;-0.0017242;8.0000000;0.0000000
9.3993380;0.1128653;9.5097210;1.4779682;-0.0016826;8.0000000;0.0000000
9.5993239;0.1314362;9.7088428;1.4776359;-0.0016418;8.0000000;0.0000000
9.7993099;0.1500725;9.9079586;1.4773115;-0.0016018;8.0000000;0.0000000
9.9992958;0.1687725;10.1070681;1.4769952;-0.0015619;8.0000000;0.0000000
10.1992817;0.1875348;10.3061722;1.4766862;-0.0015285;8.0000000;0.0000000
10.3992676;0.2063579;10.5052702;1.4763838;-0.0014951;8.0000000;0.0000000
10.5992535;0.2252406;10.7043627;1.4760881;-0.0014627;8.0000000;0.0000000
10.7992394;0.2441815;10.9034497;1.4757988;-0.0014311;8.0000000;0.0000000
10.9992253;0.2631794;11.1025310;1.4755157;-0.0013995;8.0000000;0.0000000
11.1992113;0.2822330;11.3016074;1.4752390;-0.0013679;8.0000000;0.0000000
11.3991972;0.3013411;11.5006783;1.4749686;-0.0013364;8.0000000;0.0000000
11.5991831;0.3205023;11.6997441;1.4747045;-0.0013048;8.0000000;0.0000000
11.7991690;0.3397156;11.8988050;1.4744467;-0.0012733;8.0000000;0.0000000
11.9991549;0.3589794;12.0978608;1.4741952;-0.0012417;8.0000000;0.0000000
12.1991408;0.3782928;12.2969121;1.4739500;-0.0012102;8.0000000;0.0000000
12.3991268;0.3976543;12.4959585;1.4737112;-0.0011787;8.0000000;0.0000000
12.5991127;0.4170627;12.6950004;1.4734786;-0.0011463;8.0000000;0.0000000
12.7990986;0.4365168;12.8940379;1.4732527;-0.0011130;8.0000000;0.0000000
12.9990845;0.4560151;13.0930709;1.4730335;-0.0010796;8.0000000;0.0000000
13.1990704;0.4755564;13.2920999;1.4728215;-0.0010400;8.0000000;0.0000000
13.3990563;0.4951391;13.4911247;1.4726175;-0.0010005;8.0000000;0.0000000
13.5990422;0.5147616;13.6901456;1.4724214;-0.0009602;8.0000000;0.0000000
13.7990282;0.5344223;13.8891628;1.4722335;-0.0009193;8.0000000;0.0000000
13.9990141;0.5541196;14.0881762;1.4720537;-0.0008784;8.0000000;0.0000000
14.1990000;0.5738519;14.2871864;1.4718821;-0.0008375;8.0000000;0.0000000
14.3989859;0.5936174;14.4861931;1.4717187;-0.0007966;8.0000000;0.0000000
14.5989718;0.6134147;14.6851967;1.4715635;-0.0007558;8.0000000;0.0000000
14.7989577;0.6332421;14.8841974;1.4714164;-0.0007149;8.0000000;0.0000000
14.9989437;0.6530979;15.0831950;1.4712776;-0.0006740;8.0000000;0.0000000
15.1989296;0.6729806;15.2821902;1.4711468;-0.0006332;8.0000000;0.0000000
15.3989155;0.6928884;15.4811827;1.4710243;-0.0005924;8.0000000;0.0000000
15.5989014;0.7128199;15.6801729;1.4709099;-0.0005515;8.0000000;0.0000000
15.7988873;0.7327732;15.8791610;1.4708037;-0.0005107;8.0000000;0.0000000
15.9988732;0.7527469;16.0781468;1.4707056;-0.0004699;8.0000000;0.0000000
16.1988591;0.7727393;16.2771311;1.4706157;-0.0004291;8.0000000;0.0000000
16.3988451;0.7927488;16.4761134;1.4705340;-0.0003883;8.0000000;0.0000000
16.5988310;0.8127737;16.6750942;1.4704604;-0.0003476;8.0000000;0.0000000
16.7988169;0.8328125;16.8740737;1.4703950;-0.0003068;8.0000000;0.0000000
16.9988028;0.8528635;17.0730518;1.4703377;-0.0002660;8.0000000;0.0000000
17.1987887;0.8729250;17.2720291;1.4702886;-0.0002253;8.0000000;0.0000000
17.3987746;0.8929955;17.4710052;1.4702476;-0.0001845;8.0000000;0.0000000
17.5987606;0.9130734;17.6699807;1.4702148;-0.0001438;8.0000000;0.0000000
17.7987465;0.9331570;17.8689557;1.4701901;-0.0001031;8.0000000;0.0000000
17.9987324;0.9532446;18.0679300;1.4701735;-0.0000625;8.0000000;0.0000000
18.1987183;0.9733349;18.2669044;1.4701648;-0.0000246;8.0000000;0.0000000
18.3987042;0.9934260;18.4658785;1.4701637;0.0000133;8.0000000;0.0000000
18.5986901;1.0135167;18.6648527;1.4701698;0.0000448;8.0000000;0.0000000
18.7986760;1.0336055;18.8638271;1.4701814;0.0000709;8.0000000;0.0000000
18.9986620;1.0536916;19.0628017;1.4701982;0.0000969;8.0000000;0.0000000
19.1986479;1.0737738;19.2617768;1.4702199;0.0001200;8.0000000;0.0000000
19.3986338;1.0938512;19.4607523;1.4702462;0.0001431;8.0000000;0.0000000
19.5986197;1.1139230;19.6597284;1.4702771;0.0001661;8.0000000;0.0000000
19.7986056;1.1339881;19.8587052;1.4703126;0.0001892;8.0000000;0.0000000
19.9985915;1.1540457;20.0576827;1.4703528;0.0002122;8.0000000;0.0000000
20.1985774;1.1740949;20.2566611;1.4703975;0.0002352;8.0000000;0.0000000
20.3985634;1.1941347;20.4556404;1.4704468;0.0002583;8.0000000;0.0000000
20.5985493;1.2141642;20.6546208;1.4705008;0.0002813;8.0000000;0.0000000
20.7985352;1.2341825;20.8536023;1.4705593;0.0003043;8.0000000;0.0000000
20.9985211;1.2541887;21.0525849;1.4706225;0.0003273;8.0000000;0.0000000
21.1985070;1.2741819;21.2515690;1.4706903;0.0003504;8.0000000;0.0000000
21.3984929;1.2941612;21.4505544;1.4707626;0.0003735;8.0000000;0.0000000
21.5984789;1.3141256;21.6495413;1.4708396;0.0003965;8.0000000;0.0000000
21.7984648;1.3340742;21.8485298;1.4709212;0.0004196;8.0000000;0.0000000
21.9984507;1.3540061;22.0475199;1.4710075;0.0004426;8.0000000;0.0000000
22.1984366;1.3739204;22.2465119;1.4710983;0.0004657;8.0000000;0.0000000
22.3984225;1.3938162;22.4455057;1.4711937;0.0004887;8.0000000;0.0000000
22.5984084;1.4136925;22.6445014;1.4712938;0.0005117;8.0000000;0.0000000
22.7983943;1.4335484;22.8434992;1.4713984;0.0005347;8.0000000;0.0000000
22.9983803;1.4533831;23.0424990;1.4715076;0.0005578;8.0000000;0.0000000
23.1983662;1.4731956;23.2415012;1.4716215;0.0005807;8.0000000;0.0000000
23.3983521;1.4929849;23.4405055;1.4717399;0.0006037;8.0000000;0.0000000
23.5983380;1.5127503;23.6395123;1.4718630;0.0006267;8.0000000;0.0000000
23.7983239;1.5324907;23.8385216;1.4719906;0.0006497;8.0000000;0.0000000
23.9983098;1.5522052;24.0375333;1.4721228;0.0006726;8.0000000;0.0000000
24.1982958;1.5718930;24.2365479;1.4722596;0.0006956;8.0000000;0.0000000
24.3982817;1.5915531;24.4355650;1.4724010;0.0007185;8.0000000;0.0000000
24.5982676;1.6111845;24.6345851;1.4725470;0.0007415;8.0000000;0.0000000
24.7982535;1.6307865;24.8336080;1.4726976;0.0007644;8.0000000;0.0000000
24.9982394;1.6503580;25.0326339;1.4728527;0.0007872;8.0000000;0.0000000
25.1982253;1.6698983;25.2316630;1.4730122;0.0008071;8.0000000;0.0000000
25.3982112;1.6894064;25.4306951;1.4731756;0.0008270;8.0000000;0.0000000
25.5981972;1.7088816;25.6297305;1.4733426;0.0008404;8.0000000;0.0000000
25.7981831;1.7283233;25.8287692;1.4735115;0.0008484;8.0000000;0.0000000
25.9981690;1.7477313;26.0278110;1.4736819;0.0008563;8.0000000;0.0000000
26.1981549;1.7671052;26.2268564;1.4738537;0.0008613;8.0000000;0.0000000
26.3981408;1.7864449;26.4259050;1.4740264;0.0008663;8.0000000;0.0000000
26.5981267;1.8057500;26.6249569;1.4742000;0.0008679;8.0000000;0.0000000
26.7981127;1.8250206;26.8240122;1.4743734;0.0008667;8.0000000;0.0000000
26.9980986;1.8442567;27.0230708;1.4745466;0.0008643;8.0000000;0.0000000
27.1980845;1.8634585;27.2221328;1.4747172;0.0008411;8.0000000;0.0000000
27.3980704;1.8826269;27.4211979;1.4748831;0.0008180;8.0000000;0.0000000
27.5980563;1.9017626;27.6202662;1.4750446;0.0007993;8.0000000;0.0000000
27.7980422;1.9208666;27.8193375;1.4752029;0.0007842;8.0000000;0.0000000
27.9980281;1.9399393;28.0184119;1.4753582;0.0007698;8.0000000;0.0000000
28.1980141;1.9589813;28.2174891;1.4755121;0.0007688;8.0000000;0.0000000
28.3980000;1.9779927;28.4165694;1.4756657;0.0007678;8.0000000;0.0000000
28.5979859;1.9969735;28.6156525;1.4758192;0.0007664;8.0000000;0.0000000
28.7979718;2.0159238;28.8147385;1.4759723;0.0007647;8.0000000;0.0000000
28.9979577;2.0348436;29.0138275;1.4761250;0.0007628;8.0000000;0.0000000
29.1979436;2.0537331;29.2129193;1.4762772;0.0007587;8.0000000;0.0000000
29.3979296;2.0725924;29.4120140;1.4764285;0.0007546;8.0000000;0.0000000
29.5979155;2.0914216;29.6111115;1.4765790;0.0007503;8.0000000;0.0000000
29.7979014;2.1102210;29.8102119;1.4767286;0.0007459;8.0000000;0.0000000
29.9978873;2.1289907;30.0093151;1.4768773;0.0007414;8.0000000;0.0000000
30.1978732;2.1477308;30.2084210;1.4770251;0.0007369;8.0000000;0.0000000
30.3978591;2.1664416;30.4075297;1.4771720;0.0007324;8.0000000;0.0000000
30.5978450;2.1851233;30.6066411;1.4773180;0.0007279;8.0000000;0.0000000
30.7978310;2.2037759;30.8057552;1.4774632;0.0007234;8.0000000;0.0000000
30.9978169;2.2223998;31.0048721;1.4776074;0.0007189;8.0000000;0.0000000
31.1978028;2.2409950;31.2039916;1.4777507;0.0007143;8.0000000;0.0000000
31.3977887;2.2595618;31.4031138;1.4778931;0.0007098;8.0000000;0.0000000
31.5977746;2.2781003;31.6022386;1.4780346;0.0007052;8.0000000;0.0000000
31.7977605;2.2966107;31.8013660;1.4781752;0.0007007;8.0000000;0.0000000
31.9977465;2.3150933;32.0004961;1.4783148;0.0006961;8.0000000;0.0000000
32.1977324;2.3335481;32.1996286;1.4784536;0.0006916;8.0000000;0.0000000
32.3977183;2.3519754;32.3987638;1.4785914;0.0006870;8.0000000;0.0000000
32.5977042;2.3703753;32.5979014;1.4787284;0.0006824;8.0000000;0.0000000
32.7976901;2.3887480;32.7970416;1.4788644;0.0006778;8.0000000;0.0000000
32.9976760;2.4070937;32.9961843;1.4789995;0.0006732;8.0000000;0.0000000
33.1976619;2.4254127;33.1953294;1.4791336;0.0006686;8.0000000;0.0000000
33.3976479;2.4437050;33.3944770;1.4792669;0.0006640;8.0000000;0.0000000
33.5976338;2.4619708;33.5936270;1.4793992;0.0006593;8.0000000;0.0000000
33.7976197;2.4802104;33.7927794;1.4795306;0.0006547;8.0000000;0.0000000
33.9976056;2.4984239;33.9919342;1.4796611;0.0006501;8.0000000;0.0000000
34.1975915;2.5166116;34.1910913;1.4797906;0.0006454;8.0000000;0.0000000
34.3975774;2.5347735;34.3902509;1.4799192;0.0006408;8.0000000;0.0000000
34.5975634;2.5529099;34.5894127;1.4800469;0.0006361;8.0000000;0.0000000
34.7975493;2.5710210;34.7885768;1.4801736;0.0006314;8.0000000;0.0000000
34.9975352;2.5891069;34.9877433;1.4802994;0.0006267;8.0000000;0.0000000
35.1975211;2.6071679;35.1869119;1.4804243;0.0006220;8.0000000;0.0000000
35.3975070;2.6252040;35.3860829;1.4805482;0.0006174;8.0000000;0.0000000
35.5974929;2.6432156;35.5852560;1.4806712;0.0006126;8.0000000;0.0000000
35.7974788;2.6612028;35.7844314;1.4807933;0.0006079;8.0000000;0.0000000
35.9974648;2.6791658;35.9836090;1.4809144;0.0006032;8.0000000;0.0000000
36.1974507;2.6971047;36.1827887;1.4810345;0.0005985;8.0000000;0.0000000
36.3974366;2.7150198;36.3819706;1.4811537;0.0005937;8.0000000;0.0000000
36.5974225;2.7329113;36.5811545;1.4812720;0.0005890;8.0000000;0.0000000
36.7974084;2.7507793;36.7803406;1.4813893;0.0005842;8.0000000;0.0000000
36.9973943;2.7686240;36.9795289;1.4815057;0.0005795;8.0000000;0.0000000
37.1973803;2.7864456;37.1787191;1.4816211;0.0005747;8.0000000;0.0000000
37.3973662;2.8042444;37.3779114;1.4817356;0.0005699;8.0000000;0.0000000
37.5973521;2.8220204;37.5771057;1.4818491;0.0005651;8.0000000;0.0000000
37.7973380;2.8397739;37.7763020;1.4819616;0.0005604;8.0000000;0.0000000
37.9973239;2.8575051;37.9755004;1.4820732;0.0005556;8.0000000;0.0000000
38.1973098;2.8752142;38.1747006;1.4821838;0.0005507;8.0000000;0.0000000
38.3972957;2.8929013;38.3739029;1.4822935;0.0005459;8.0000000;0.0000000
38.5972817;2.9105667;38.5731070;1.4824022;0.0005411;8.0000000;0.0000000
38.7972676;2.9282105;38.7723131;1.4825099;0.0005363;8.0000000;0.0000000
38.9972535;2.9458330;38.9715211;1.4826167;0.0005314;8.0000000;0.0000000
39.1972394;2.9634343;39.1707309;1.4827224;0.0005266;8.0000000;0.0000000
39.3972253;2.9810146;39.3699426;1.4828273;0.0005217;8.0000000;0.0000000
39.5972112;2.9985741;39.5691562;1.4829311;0.0005168;8.0000000;0.0000000
39.7971972;3.0161131;39.7683715;1.4830340;0.0005120;8.0000000;0.0000000
39.9971831;3.0336316;39.9675887;1.4831359;0.0005071;8.0000000;0.0000000
40.1971690;3.0511299;40.1668075;1.4832368;0.0005022;8.0000000;0.0000000
40.3971549;3.0686083;40.3660282;1.4833368;0.0004973;8.0000000;0.0000000
40.5971408;3.0860668;40.5652506;1.4834357;0.0004924;8.0000000;0.0000000
40.7971267;3.1035057;40.7644747;1.4835337;0.0004875;8.0000000;0.0000000
40.9971126;3.1209251;40.9637006;1.4836307;0.0004826;8.0000000;0.0000000
41.1970986;3.1383254;41.1629281;1.4837267;0.0004776;8.0000000;0.0000000
41.3970845;3.1557066;41.3621572;1.4838217;0.0004727;8.0000000;0.0000000
41.5970704;3.1730690;41.5613880;1.4839158;0.0004677;8.0000000;0.0000000
41.7970563;3.1904127;41.7606205;1.4840088;0.0004628;8.0000000;0.0000000
41.9970422;3.2077380;41.9598545;1.4841009;0.0004578;8.0000000;0.0000000
42.1970281;3.2250451;42.1590901;1.4841919;0.0004528;8.0000000;0.0000000
42.3970141;3.2423341;42.3583273;1.4842820;0.0004479;8.0000000;0.0000000
42.5970000;3.2596053;42.5575660;1.4843711;0.0004429;8.0000000;0.0000000
42.7969859;3.2768589;42.7568063;1.4844591;0.0004379;8.0000000;0.0000000
42.9969718;3.2940949;42.9560481;1.4845462;0.0004329;8.0000000;0.0000000
43.1969577;3.3113138;43.1552913;1.4846323;0.0004278;8.0000000;0.0000000
43.3969436;3.3285156;43.3545361;1.4847173;0.0004228;8.0000000;0.0000000
43.5969295;3.3457005;43.5537823;1.4848014;0.0004178;8.0000000;0.0000000
43.7969155;3.3628688;43.7530299;1.4848844;0.0004128;8.0000000;0.0000000
43.9969014;3.3800207;43.9522789;1.4849665;0.0004077;8.0000000;0.0000000
44.1968873;3.3971563;44.1515294;1.4850475;0.0004026;8.0000000;0.0000000
44.3968732;3.4142758;44.3507812;1.4851275;0.0003976;8.0000000;0.0000000
44.5968591;3.4313795;44.5500344;1.4852065;0.0003925;8.0000000;0.0000000
44.7968450;3.4484676;44.7492889;1.4852845;0.0003874;8.0000000;0.0000000
44.9968310;3.4655402;44.9485447;1.4853615;0.0003823;8.0000000;0.0000000
45.1968169;3.4825976;45.1478019;1.4854374;0.0003772;8.0000000;0.0000000
45.3968028;3.4996400;45.3470603;1.4855124;0.0003721;8.0000000;0.0000000
45.5967887;3.5166676;45.5463200;1.4855863;0.0003670;8.0000000;0.0000000
45.7967746;3.5336805;45.7455810;1.4856591;0.0003619;8.0000000;0.0000000
45.9967605;3.5506790;45.9448432;1.4857310;0.0003567;8.0000000;0.0000000
46.1967464;3.5676632;46.1441065;1.4858018;0.0003516;8.0000000;0.0000000
46.3967324;3.5846335;46.3433711;1.4858716;0.0003464;8.0000000;0.0000000
46.5967183;3.6015900;46.5426369;1.4859404;0.0003413;8.0000000;0.0000000
46.7967042;3.6185328;46.7419038;1.4860081;0.0003361;8.0000000;0.0000000
46.9966901;3.6354623;46.9411719;1.4860748;0.0003309;8.0000000;0.0000000
47.1966760;3.6523786;47.1404411;1.4861405;0.0003257;8.0000000;0.0000000
47.3966619;3.6692819;47.3397113;1.4862051;0.0003205;8.0000000;0.0000000
47.5966479;3.6861724;47.5389827;1.4862687;0.0003153;8.0000000;0.0000000
47.7966338;3.7030504;47.7382551;1.4863312;0.0003101;8.0000000;0.0000000
47.9966197;3.7199160;47.9375286;1.4863927;0.0003049;8.0000000;0.0000000
48.1966056;3.7367694;48.1368031;1.4864532;0.0002997;8.0000000;0.0000000
48.3965915;3.7536109;48.3360786;1.4865126;0.0002944;8.0000000;0.0000000
48.5965774;3.7704407;48.5353551;1.4865709;0.0002892;8.0000000;0.0000000
48.7965633;3.7872590;48.7346326;1.4866282;0.0002839;8.0000000;0.0000000
48.9965493;3.8040659;48.9339111;1.4866845;0.0002786;8.0000000;0.0000000
49.1965352;3.8208617;49.1331904;1.4867397;0.0002733;8.0000000;0.0000000
49.3965211;3.8376467;49.3324707;1.4867938;0.0002681;8.0000000;0.0000000
49.5965070;3.8544209;49.5317519;1.4868469;0.0002627;8.0000000;0.0000000
49.7964929;3.8711847;49.7310339;1.4868989;0.0002574;8.0000000;0.0000000
49.9964788;3.8879383;49.9303169;1.4869499;0.0002521;8.0000000;0.0000000
50.1964648;3.9046817;50.1296006;1.4869997;0.0002468;8.0000000;0.0000000
50.3964507;3.9214154;50.3288852;1.4870486;0.0002415;8.0000000;0.0000000
50.5964366;3.9381394;50.5281707;1.4870963;0.0002361;8.0000000;0.0000000
50.7964225;3.9548540;50.7274568;1.4871430;0.0002308;8.0000000;0.0000000
50.9964084;3.9715594;50.9267438;1.4871886;0.0002254;8.0000000;0.0000000
51.1963943;3.9882559;51.1260315;1.4872331;0.0002200;8.0000000;0.0000000
51.3963802;4.0049435;51.3253200;1.4872766;0.0002146;8.0000000;0.0000000
51.5963662;4.0216226;51.5246092;1.4873190;0.0002092;8.0000000;0.0000000
51.7963521;4.0382934;51.7238990;1.4873603;0.0002038;8.0000000;0.0000000
51.9963380;4.0549560;51.9231896;1.4874005;0.0001984;8.0000000;0.0000000
52.1963239;4.0716108;52.1224808;1.4874397;0.0001930;8.0000000;0.0000000
52.3963098;4.0882578;52.3217726;1.4874777;0.0001876;8.0000000;0.0000000
52.5962957;4.1048974;52.5210651;1.4875147;0.0001821;8.0000000;0.0000000
52.7962817;4.1215297;52.7203582;1.4875505;0.0001767;8.0000000;0.0000000
52.9962676;4.1381550;52.9196519;1.4875853;0.0001712;8.0000000;0.0000000
53.1962535;4.1547734;53.1189461;1.4876190;0.0001657;8.0000000;0.0000000
53.3962394;4.1713853;53.3182409;1.4876516;0.0001602;8.0000000;0.0000000
53.5962253;4.1879907;53.5175362;1.4876831;0.0001548;8.0000000;0.0000000
53.7962112;4.2045900;53.7168321;1.4877135;0.0001493;8.0000000;0.0000000
53.9961971;4.2211834;53.9161284;1.4877428;0.0001437;8.0000000;0.0000000
54.1961831;4.2377710;54.1154252;1.4877710;0.0001382;8.0000000;0.0000000
54.3961690;4.2543531;54.3147225;1.4877981;0.0001327;8.0000000;0.0000000
54.5961549;4.2709299;54.5140202;1.4878241;0.0001272;8.0000000;0.0000000
54.7961408;4.2875016;54.7133183;1.4878490;0.0001216;8.0000000;0.0000000
54.9961267;4.3040685;54.9126168;1.4878727;0.0001160;8.0000000;0.0000000
55.1961126;4.3206308;55.1119157;1.4878954;0.0001105;8.0000000;0.0000000
55.3960986;4.3371887;55.3112150;1.4879169;0.0001049;8.0000000;0.0000000
55.5960845;4.3537424;55.5105146;1.4879373;0.0000993;8.0000000;0.0000000
55.7960704;4.3702921;55.7098146;1.4879566;0.0000936;8.0000000;0.0000000
55.9960563;4.3868381;55.9091149;1.4879748;0.0000881;8.0000000;0.0000000
56.1960422;4.4033806;56.1084154;1.4879920;0.0000840;8.0000000;0.0000000
56.3960281;4.4199197;56.3077163;1.4880084;0.0000798;8.0000000;0.0000000
56.5960140;4.4364556;56.5070174;1.4880240;0.0000775;8.0000000;0.0000000
56.7960000;4.4529885;56.7063187;1.4880394;0.0000763;8.0000000;0.0000000
56.9959859;4.4695183;56.9056203;1.4880545;0.0000757;8.0000000;0.0000000
57.1959718;4.4860451;57.1049222;1.4880701;0.0000798;8.0000000;0.0000000
57.3959577;4.5025687;57.3042243;1.4880865;0.0000839;8.0000000;0.0000000
57.5959436;4.5190889;57.5035267;1.4881038;0.0000897;8.0000000;0.0000000
57.7959295;4.5356056;57.7028294;1.4881224;0.0000967;8.0000000;0.0000000
57.9959155;4.5521184;57.9021324;1.4881424;0.0001039;8.0000000;0.0000000
58.1959014;4.5686271;58.1014358;1.4881642;0.0001133;8.0000000;0.0000000
58.3958873;4.5851312;58.3007395;1.4881878;0.0001227;8.0000000;0.0000000
58.5958732;4.6016305;58.5000437;1.4882133;0.0001324;8.0000000;0.0000000
58.7958591;4.6181245;58.6993482;1.4882407;0.0001423;8.0000000;0.0000000
58.9958450;4.6346128;58.8986533;1.4882701;0.0001487;8.0000000;0.0000000
59.1958309;4.6510953;59.0979588;1.4882979;0.0001294;8.0000000;0.0000000
59.3958169;4.6675726;59.2972648;1.4883219;0.0001102;8.0000000;0.0000000
59.5958028;4.6840456;59.4965711;1.4883415;0.0000829;8.0000000;0.0000000
59.7957887;4.7005153;59.6958777;1.4883549;0.0000508;8.0000000;0.0000000
59.9957746;4.7169829;59.8951845;1.4883618;0.0000190;8.0000000;0.0000000
60.1957605;4.7334498;60.0944913;1.4883627;-0.0000105;8.0000000;0.0000000
60.3957464;4.7499171;60.2937981;1.4883576;-0.0000401;8.0000000;0.0000000
60.5957323;4.7663860;60.4931047;1.4883467;-0.0000682;8.0000000;0.0000000
60.7957183;4.7828577;60.6924112;1.4883303;-0.0000956;8.0000000;0.0000000
60.9957042;4.7993331;60.8917173;1.4883085;-0.0001225;8.0000000;0.0000000
61.1956901;4.8158134;61.0910230;1.4882816;-0.0001463;8.0000000;0.0000000
61.3956760;4.8322995;61.2903282;1.4882500;-0.0001702;8.0000000;0.0000000
61.5956619;4.8487924;61.4896329;1.4882136;-0.0001925;8.0000000;0.0000000
61.7956478;4.8652930;61.6889369;1.4881730;-0.0002140;8.0000000;0.0000000
61.9956338;4.8818021;61.8882403;1.4881281;-0.0002346;8.0000000;0.0000000
62.1956197;4.8983205;62.0875430;1.4880797;-0.0002495;8.0000000;0.0000000
62.3956056;4.9148489;62.2868446;1.4880283;-0.0002645;8.0000000;0.0000000
62.5955915;4.9313889;62.4861448;1.4879474;-0.0007022;8.0000000;0.0000000
62.7955774;4.9479571;62.6854428;1.4877381;-0.0013908;8.0000000;0.0000000
62.9955633;4.9645808;62.8847366;1.4873866;-0.0024306;8.0000000;0.0000000
63.1955492;4.9813130;63.0840167;1.4865583;-0.0058532;8.0000000;0.0000000
63.3955352;4.9982791;63.2832838;1.4850455;-0.0092747;8.0000000;0.0000000
63.5955211;5.0156142;63.4825128;1.4828474;-0.0127165;8.0000000;0.0000000
63.7955070;5.0334561;63.6816994;1.4799590;-0.0161701;8.0000000;0.0000000
63.9954929;5.0519429;63.8808363;1.4763799;-0.0196136;8.0000000;0.0000000
64.1954788;5.0712091;64.0798854;1.4721190;-0.0230001;8.0000000;0.0000000
64.3954647;5.0913917;64.2788545;1.4671805;-0.0263873;8.0000000;0.0000000
64.5954507;5.1126237;64.4777114;1.4615652;-0.0297666;8.0000000;0.0000000
